,Iteration,Fitness,Time,State,pop_size,keep_pct,max_iters,Population Size,Keep Percent
102,4,1675.7525251231284,1.8074613999999656,[15  0 19  8 17 14  7  4  2  5  9 16 12 10  3 11 20  6  1 13 18],300,0.4,512,300,0.4
103,8,1670.6599968700705,3.5686450999999124,[10  0 15  4  8 14  3 19  6 20 17  7  5  1 13 16 18  9 12  2 11],300,0.4,512,300,0.4
104,16,1459.119309674264,7.053752499999973,[10 20 19  4  8  3  7  5 15 18  9 16 12  0  2 17 14  1 13  6 11],300,0.4,512,300,0.4
105,32,1459.119309674264,13.950570999999854,[10 20 19  4  8  3  7  5 15 18  9 16 12  0  2 17 14  1 13  6 11],300,0.4,512,300,0.4
106,64,1459.119309674264,27.541573999999855,[10 20 19  4  8  3  7  5 15 18  9 16 12  0  2 17 14  1 13  6 11],300,0.4,512,300,0.4
107,128,1459.119309674264,54.888165800000024,[10 20 19  4  8  3  7  5 15 18  9 16 12  0  2 17 14  1 13  6 11],300,0.4,512,300,0.4
108,256,1459.119309674264,109.20062310000003,[10 20 19  4  8  3  7  5 15 18  9 16 12  0  2 17 14  1 13  6 11],300,0.4,512,300,0.4
109,512,1459.119309674264,218.2878677000001,[10 20 19  4  8  3  7  5 15 18  9 16 12  0  2 17 14  1 13  6 11],300,0.4,512,300,0.4
110,0,2891.850390390902,0.025324799999907555,[ 0 17 15  1  8  5 11  3 18 16 13  2  9 20  4 12  7 10 14 19  6],300,0.6,512,300,0.6
111,1,1918.250584411249,0.5137518999999884,[ 1 13  9 18  2 16  7  8 14 17 20  5  3  6 11  4 10 19 12  0 15],300,0.6,512,300,0.6
112,2,1914.3362302044013,0.9618522000000667,[17 12  5  9  0 18  6 20  8 19  4 16  3  2  1 13 11 10 15 14  7],300,0.6,512,300,0.6
113,4,1764.358043128198,1.849941200000103,[ 1  2 15 18  6 10  4  8  9 19 12  5 14  7  3 17 20 11  0 16 13],300,0.6,512,300,0.6
114,8,1690.2968220563223,3.5793674999999894,[ 4 12  1 13  6  8 19 17  5  9 16  0 15 18 10 11 20  2  7 14  3],300,0.6,512,300,0.6
